No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2121,2013,5,28,8,82,84,7,61,1399,14,19.6,1002.2,17.9,0,NW,1.8
2122,2013,5,28,9,93,105,8,68,1600,14,19.8,1002.6,18.1,0.1,W,1.8
2123,2013,5,28,10,107,105,7,69,1500,15,20.8,1002.9,16.8,0.2,WSW,1.6
2124,2013,5,28,11,84,7,8,73,1399,22,21.8,1001.5,17.2,0.1,N,1.5
2125,2013,5,28,12,51,15,11,68,1200,35,22.1,1001.9,16.1,0,WNW,1.3
2126,2013,5,28,13,67,39,13,66,1100,39,22.1,1001.8,16.4,0,WSW,1
2127,2013,5,28,14,54,86,11,86,1200,24,21.9,1002,16.4,0,WSW,2.8
2128,2013,5,28,15,69,101,9,78,1100,44,22.5,1001.4,16.8,0,SW,4.2
2129,2013,5,28,16,60,64,8,43,900,56,23.4,1000.8,16.4,0,WSW,2.4
2130,2013,5,28,17,51,38,9,39,800,55,23.4,1000.3,16,0,SW,2.6
2131,2013,5,28,18,46,27,8,36,800,60,22.4,1000.5,15.7,0,SW,2.5
2132,2013,5,28,19,43,56,8,42,700,58,20.9,1001,15.9,0,SSW,0.6
2133,2013,5,28,20,66,103,8,54,900,44,20.6,1002.1,17.6,0,W,2.6
2134,2013,5,28,21,85,117,8,61,1100,29,19.8,1003.3,17.8,0,NW,1.5
2135,2013,5,28,22,98,103,8,68,1200,19,20,1003.9,16.2,0,WNW,1.3
2136,2013,5,28,23,83,47,9,94,1300,11,20.7,1004.2,7.3,0,NW,2.6
2137,2013,5,29,0,46,46,8,63,800,25,21.5,1004.4,1.2,0,WNW,2.8
2138,2013,5,29,1,30,126,3,11,300,58,21.5,1005.1,1.7,0,NW,3.1
2139,2013,5,29,2,13,94,3,10,300,61,20.7,1005.5,2.5,0,WNW,3.4
2140,2013,5,29,3,10,45,4,12,300,56,20,1006.2,3.2,0,SSW,1
2141,2013,5,29,4,4,18,4,10,300,55,19.4,1006.4,3.1,0,WNW,2.7
2142,2013,5,29,5,3,13,4,10,300,52,19.7,1006.8,3.4,0,NW,2.3
2143,2013,5,29,6,5,16,4,12,300,50,20.7,1007.5,3.8,0,WNW,2.1
2144,2013,5,29,7,3,25,3,19,300,44,22.4,1007.5,3,0,WNW,5.3
2145,2013,5,29,8,8,11,3,18,300,50,23.9,1007.6,3.8,0,NW,3.3
2146,2013,5,29,9,3,14,4,11,300,62,24.8,1007.1,2.8,0,NNW,2.7
2147,2013,5,29,10,3,14,4,12,300,70,26,1006.5,0.6,0,NW,5.2
2148,2013,5,29,11,3,7,4,10,300,80,27.4,1005.7,-1.5,0,WNW,5.4
2149,2013,5,29,12,3,6,3,9,300,91,28.4,1005.4,-2.7,0,WNW,4.2
2150,2013,5,29,13,3,6,4,9,200,102,29.5,1004.6,-2.9,0,WNW,4.2
2151,2013,5,29,14,14,18,3,7,200,110,30.4,1003.8,-2.2,0,W,3.9
2152,2013,5,29,15,13,25,3,8,200,114,30.7,1003.4,-3.2,0,WNW,3.7
2153,2013,5,29,16,10,26,3,10,300,115,30.8,1003.2,-4.4,0,WNW,5.5
2154,2013,5,29,17,5,30,3,12,300,115,30.7,1003,-4.4,0,W,3.5
2155,2013,5,29,18,18,69,4,18,300,115,28.4,1003.1,1,0,SW,4.7
2156,2013,5,29,19,19,97,3,27,400,121,26.3,1003.5,3.5,0,SW,3
2157,2013,5,29,20,19,97,3,27,400,116,25.2,1004,4.3,0,WSW,2.4
2158,2013,5,29,21,26,109,19,35,500,102,24.6,1004.4,5.9,0,WSW,3.5
2159,2013,5,29,22,33,102,23,43,600,83,24.2,1004.3,5.5,0,WSW,3
2160,2013,5,29,23,32,92,19,54,700,62,23.2,1004.4,6,0,WSW,2.9
2161,2013,5,30,0,37,105,18,70,700,40,21.4,1004.3,6.9,0,WSW,1.1
2162,2013,5,30,1,41,116,18,84,700,20,18.8,1004.2,7.6,0,WSW,0
2163,2013,5,30,2,43,117,18,92,700,7,16.1,1004.3,8.6,0,ESE,0.8
2164,2013,5,30,3,47,129,19,90,900,7,15.4,1004.4,8.4,0,E,0.7
2165,2013,5,30,4,47,118,17,88,1000,6,15.5,1004.7,7.5,0,NE,1.1
2166,2013,5,30,5,60,94,23,94,1100,9,17.7,1005,7.1,0,ENE,0.8
2167,2013,5,30,6,58,143,25,88,900,9,19.8,1005.3,6.2,0,NE,1.2
2168,2013,5,30,7,54,138,26,82,800,17,22,1005.5,7,0,E,1.2
2169,2013,5,30,8,60,137,31,80,900,29,24.3,1005.2,7.9,0,NE,1.3
2170,2013,5,30,9,64,142,30,91,1000,37,27.1,1004.3,7.5,0,W,0.9
2171,2013,5,30,10,80,101,27,92,1000,58,28.9,1003.6,6.9,0,ESE,1.5
2172,2013,5,30,11,68,103,23,99,1000,84,31.4,1002.6,6.4,0,S,2.2
2173,2013,5,30,12,87,135,23,117,1100,127,33.2,1001.6,6.5,0,SSW,2.2
2174,2013,5,30,13,102,149,26,99,1000,178,34.5,1000.4,2.1,0,SSW,4.1
2175,2013,5,30,14,82,149,17,33,600,212,35,999.7,1.3,0,SW,4.5
2176,2013,5,30,15,82,85,17,33,NA,194.2794,34.9,999.3,2.4,0,SW,3.7
2177,2013,5,30,16,57,100,15,20,600,199,34.2,999,0.7,0,SW,3.9
2178,2013,5,30,17,54,125,16,22,700,195,33.2,998.7,4,0,SW,4.2
2179,2013,5,30,18,46,138,22,29,700,191,31.8,998.9,6.8,0,SW,4.5
2180,2013,5,30,19,47,187,23,29,800,202,30.2,999.2,8,0,WSW,6.6
2181,2013,5,30,20,76,207,40,28,1200,192,29,999.8,7.5,0,SW,6
2182,2013,5,30,21,63,119,43,29,1200,166,28.4,999.7,8.1,0,SW,6
2183,2013,5,30,22,68,125,42,30,1100,149,27.7,999.4,7.5,0,SW,5.4
2184,2013,5,30,23,59,111,35,34,800,132,27.1,999.1,6.5,0,WSW,3.3
2185,2013,5,31,0,54,99,30,32,700,121,25.7,999.1,7.8,0,SW,1.5
2186,2013,5,31,1,44,107,23,27,600,116,24.8,999.3,7.9,0,SW,1.8
2187,2013,5,31,2,43,82,22,23,600,111,23.8,998.9,9.8,0,SW,2.1
2188,2013,5,31,3,50,118,23,24,700,107,22.8,999.3,11.2,0,SW,2.1
2189,2013,5,31,4,54,115,28,27,700,99,21.7,999.4,12,0,SSW,1.3
2190,2013,5,31,5,72,130,31,26,800,96,21.4,999.8,12.8,0,SW,2.2
2191,2013,5,31,6,83,126,38,34,900,85,21.6,1000,13.2,0,SSW,2
2192,2013,5,31,7,86,126,44,42,1000,76,22.9,1000.2,13.9,0,WNW,0.8
2193,2013,5,31,8,90,118,52,45,1000,80,24.6,999.9,14.4,0,SE,1.1
2194,2013,5,31,9,92,131,55,46,1000,90,25.1,999.9,13.9,0,SSE,2.1
2195,2013,5,31,10,100,149,55,48,1100,106,26.7,999.8,15.1,0,SW,1.2
2196,2013,5,31,11,100,126,50,46,1100,129,27.2,999.1,14.9,0,S,2.4
2197,2013,5,31,12,109,152,51,37,1100,173,28.5,998.6,15.4,0,ESE,1.8
2198,2013,5,31,13,114,145,56,33,1300,197,29.6,997.5,13.8,0,S,2.7
2199,2013,5,31,14,115,133,75,30,1500,215,30.5,996.7,13.7,0,S,2.7
2200,2013,5,31,15,117,133,81,30,1500,236,29.7,996.2,13.5,0,SSW,2.6
2201,2013,5,31,16,116,149,76,30,1300,238,29.5,996.3,14.9,0,S,3.6
2202,2013,5,31,17,125,184,67,34,1399,243,28.4,996.4,15,0,S,3.2
2203,2013,5,31,18,118,131,67,32,1300,223,27.1,997,15.5,0,SW,2.4
2204,2013,5,31,19,104,156,46,30,1100,213,26.3,997.6,15.7,0,S,1.6
2205,2013,5,31,20,105,169,38,30,1100,201,25.6,999,16.2,0,SSW,0.8
2206,2013,5,31,21,114,152,31,30,1000,175,25,998.8,15.6,0,SW,1.4
2207,2013,5,31,22,114,131,34,35,1000,147,24.2,999.5,15.4,0,SW,1.1
2208,2013,5,31,23,105,120,42,34,1000,133,23,999.5,15.6,0,W,0.8
2209,2013,6,1,0,118,129,41,40,1000,115,21.6,999.7,16.1,0,ENE,0.7
2210,2013,6,1,1,120,128,35,49,1100,98,20.7,999.9,16.9,0,ESE,0.5
2211,2013,6,1,2,116,128,35,46,1000,62,20,1000,17.2,0,E,0.9
2212,2013,6,1,3,126,138,27,87,NA,NA,20.2,1000.5,17,0,NE,1.2
2213,2013,6,1,4,117,121,23,88,900,46,19.8,1001.6,16.6,0,NE,1.1
2214,2013,6,1,5,134,196,25,114,1500,29,20.2,1002.3,16.4,0,ENE,1.3
2215,2013,6,1,6,146,221,25,117,1600,32,22.3,1002.9,16.3,0,ENE,1.4
2216,2013,6,1,7,149,189,32,99,1399,44,24.2,1003.3,16.7,0,ENE,1.3
2217,2013,6,1,8,134,146,48,85,1200,70,26.8,1003.2,11.7,0,E,2.1
2218,2013,6,1,9,95,147,37,48,900,98,28.8,1003.3,2.9,0,ENE,2.1
2219,2013,6,1,10,69,69,21,37,700,109,29.6,1003.4,0.2,0,ESE,2.5
2220,2013,6,1,11,56,56,10,19,400,119,29.7,1002.8,0.3,0,ESE,1.8
2221,2013,6,1,12,38,38,6,14,400,127,30,1002.3,-1.4,0,SE,1.2
2222,2013,6,1,13,21,31,7,16,400,150,29.9,1002,-0.5,0,E,2.2
2223,2013,6,1,14,27,32,6,18,400,155,30.1,1001.7,-0.3,0,ESE,2.6
2224,2013,6,1,15,13,20,4,16,300,147,30.1,1001.8,-2.4,0,E,1.8
2225,2013,6,1,16,14,14,4,16,300,140,30.1,1002.2,-0.3,0,N,0.9
2226,2013,6,1,17,16,15,5,20,300,119,28,1002.9,10.2,0,NNE,0.8
2227,2013,6,1,18,31,94,6,25,400,113,26.9,1003.8,7.4,0,SE,2.7
2228,2013,6,1,19,47,304,22,42,1000,133,25.7,1003.5,7.3,0,SE,2.7
2229,2013,6,1,20,56,119,20,60,1000,98,24.5,1003.7,6.7,0,SE,1.5
2230,2013,6,1,21,51,74,19,52,900,88,23.6,1003.8,6.8,0,ESE,1.8
2231,2013,6,1,22,40,88,21,36,600,92,22.6,1004.7,8.3,0,ESE,1.2
2232,2013,6,1,23,48,128,28,32,800,109,21.9,1004.6,9.1,0,ESE,0.9
2233,2013,6,2,0,63,106,33,42,900,100,19.2,1003.9,10.2,0,ESE,1
2234,2013,6,2,1,70,87,39,33,800,94,19.8,1003.7,8.8,0,E,0.9
2235,2013,6,2,2,69,77,32,42,800,74,18.2,1003.2,9.3,0,E,1.3
2236,2013,6,2,3,74,92,34,46,1000,66,18.2,1002.9,10.8,0,E,1.5
2237,2013,6,2,4,88,151,35,59,1300,52,17.6,1003.3,11.6,0,E,0.6
2238,2013,6,2,5,130,202,48,71,1899,48,19,1002.9,15.9,0,E,0.6
2239,2013,6,2,6,188,250,53,58,2200,70,19.9,1002.9,16.9,0,E,2
2240,2013,6,2,7,188,199,58,53,2000,86,20.7,1002.4,17.3,0,ESE,3.1
2241,2013,6,2,8,213,199,64,58,2000,92,21.1,1002.5,17.5,0,ENE,2.3
2242,2013,6,2,9,187,193,68,59,2200,98,21.1,1002.2,17.5,0,E,2.3
2243,2013,6,2,10,201,211,56,65,2399,87,21.5,1001.7,17.7,0,ENE,1.9
2244,2013,6,2,11,218,225,46,57,2299,92,22.4,1001.2,18.4,0,SE,1.4
2245,2013,6,2,12,252,225,41,49,2299,113,23.7,999.9,18.6,0,E,1.6
2246,2013,6,2,13,257,221,41,50,2600,127,24.5,999.3,19.3,0,ESE,2.4
2247,2013,6,2,14,263,226,44,52,3000,139,25,998.4,19.4,0,ENE,2.3
2248,2013,6,2,15,237,203,38,45,2200,150,26.2,997.6,19.6,0,E,2.6
2249,2013,6,2,16,181,143,39,40,1800,146,26.2,997.7,19.1,0,E,2
2250,2013,6,2,17,156,124,46,50,1600,154,26.1,996.8,19,0,ESE,2.9
2251,2013,6,2,18,155,104,66,46,1399,186,25.2,997.7,18.6,0,E,2.3
2252,2013,6,2,19,151,123,67,51,1500,178,24.5,998.3,18.4,0,ESE,2.6
2253,2013,6,2,20,148,114,51,52,1399,157,23.9,999.3,18.1,0,ESE,2
2254,2013,6,2,21,140,103,53,48,1399,132,23.2,999.9,18.1,0,E,2.1
2255,2013,6,2,22,122,93,49,50,1600,110,22.2,1000,18.2,0,ENE,1.1
2256,2013,6,2,23,103,111,42,49,1800,99,21.6,999.8,18.2,0,NE,1.2
2257,2013,6,3,0,103,111,42,49,1800,99,20.8,999.4,18,0,E,0.9
2258,2013,6,3,1,157,128,40,48,1700,97,19.5,999.1,17.5,0,ESE,0.7
2259,2013,6,3,2,162,122,40,41,1899,100,19.1,999.2,17.8,0,ENE,1
2260,2013,6,3,3,167,123,43,38,1899,102,18.2,999,17,0,ENE,0
2261,2013,6,3,4,173,128,42,52,1899,76,17.4,999.9,16.4,0,SSW,0.6
2262,2013,6,3,5,175,127,41,60,2100,60,18.7,1000.6,17.7,0,NNE,0.8
2263,2013,6,3,6,151,161,32,77,2200,43,21.5,1001.1,18.5,0,NE,0.1
2264,2013,6,3,7,158,174,38,88,2200,46,23.5,1001.4,18.4,0,NNE,1.9
2265,2013,6,3,8,184,174,55,61,2100,85,25.5,1001.8,18.2,0,ENE,2.6
2266,2013,6,3,9,151,160,60,60,2000,114,27.1,1002,16.4,0,NNE,2.2
2267,2013,6,3,10,180,160,54,54,1899,150,29.1,1001.7,14.5,0,ENE,1.8
2268,2013,6,3,11,145,34,44,39,1600,182,30.7,1000.9,10.1,0,NNW,1.5
2269,2013,6,3,12,112,112,33,26,1200,195,32,1000.2,7.6,0,E,3.6
2270,2013,6,3,13,76,76,22,18,900,192,33.1,999.9,7.8,0,ESE,2.3
2271,2013,6,3,14,57,57,15,16,800,199,33.5,999.9,5.9,0,SE,2.3
2272,2013,6,3,15,29,49,13,19,800,212,33.9,999.8,6.2,0,SE,2.3
2273,2013,6,3,16,34,46,14,20,800,242,33.7,1000.2,6.9,0,WSW,1.6
2274,2013,6,3,17,65,306,20,27,1100,282,31.8,1000.5,11.6,0,WSW,2.9
2275,2013,6,3,18,104,136,28,28,1300,278,30.8,1001,10.7,0,SSW,1
2276,2013,6,3,19,91,137,27,32,1200,244,27.3,1001.6,11.7,0,SSW,0
2277,2013,6,3,20,96,116,25,54,1399,205,24.7,1002.4,12.6,0,WNW,0.6
2278,2013,6,3,21,107,146,24,72,1700,159,23.4,1002.9,13.8,0,E,1.1
2279,2013,6,3,22,123,162,27,135,2000,98,22.6,1003.3,13.6,0,E,0.2
2280,2013,6,3,23,123,162,27,135,2000,98,22,1003.7,13.6,0,SE,0.2
2281,2013,6,4,0,137,178,31,160,2100,72,21.4,1003.7,14.1,0,ESE,1
2282,2013,6,4,1,127,155,37,116,1700,93,22,1004.1,13.1,0,E,0.6
2283,2013,6,4,2,134,203,46,106,1700,81,23,1004.9,13.5,0,E,4
2284,2013,6,4,3,141,212,45,107,1700,64,22.3,1005.7,17,0,E,3.2
2285,2013,6,4,4,164,245,51,105,2000,53,21.7,1006.2,16,0,ESE,4.1
2286,2013,6,4,5,204,236,39,36,1899,132,21.7,1007.2,16.4,0,ESE,3.3
2287,2013,6,4,6,172,136,55,28,2200,177,21.9,1008.1,16.4,0,SE,2.1
2288,2013,6,4,7,160,175,83,40,2700,171,22,1008.2,16,0,ESE,4.6
2289,2013,6,4,8,171,142,84,45,2700,148,21.9,1008.9,16,0,ESE,4.7
2290,2013,6,4,9,143,150,81,51,2600,133,21.9,1009.2,15.7,0,ESE,5.1
2291,2013,6,4,10,153,125,81,51,2600,123,22,1009.2,15.6,0,ESE,1.6
2292,2013,6,4,11,119,120,89,55,2899,111,22.2,1009,15.3,0,E,1.2
2293,2013,6,4,12,142,108,78,58,2600,101,22,1008.8,15.6,0,E,1.1
2294,2013,6,4,13,112,118,88,59,2700,93,20,1008,17.4,0,NE,2.5
2295,2013,6,4,14,130,130,65,64,2600,77,19.1,1008.7,16.7,0,NE,1.6
2296,2013,6,4,15,106,114,38,61,2299,68,19.8,1009.1,16.6,0,ENE,2.5
2297,2013,6,4,16,92,30,33,44,1800,89,19.9,1007.5,16.5,0,E,2
2298,2013,6,4,17,83,31,32,48,1500,86,20.1,1007.4,16.5,0,NW,0.8
2299,2013,6,4,18,71,30,24,38,1399,93,20.5,1008.4,16.3,0,ENE,1.4
2300,2013,6,4,19,73,47,24,53,1500,82,20,1008.1,17,0,NE,1.2
2301,2013,6,4,20,67,76,23,72,1600,59,20,1008.9,17.4,0,NE,1.7
2302,2013,6,4,21,79,91,20,66,1700,55,20,1009.6,17.2,0.1,WSW,0.5
2303,2013,6,4,22,95,56,18,48,1500,74,19,1009.5,18,5,NW,2.9
2304,2013,6,4,23,86,98,13,46,1399,72,18.7,1008.4,18,5.5,NW,0.6
2305,2013,6,5,0,NA,38,14,37,1300,84,18.5,1008,18,3,W,0.9
2306,2013,6,5,1,NA,27,20,44,1300,73,18.6,1007.9,18.1,0.3,NNE,1
2307,2013,6,5,2,NA,26,20,48,1100,49,18.7,1008.2,18,0,N,0
2308,2013,6,5,3,NA,20,8,61,NA,NA,18.9,1007.8,18.4,0.1,SE,1
2309,2013,6,5,4,NA,17,7,62,600,48,18.8,1007.6,18.3,0,SE,1.3
2310,2013,6,5,5,NA,24,7,89,700,51,18.9,1008.1,18.4,0.1,N,0.9
2311,2013,6,5,6,NA,45,12,86,1000,65,18.6,1008.7,18.1,0,ENE,1.4
2312,2013,6,5,7,NA,69,16,95,1399,55,18.6,1009.1,18.1,0.1,NE,0.8
2313,2013,6,5,8,NA,90,18,107,1600,38,18.5,1009.1,18.2,0.2,ESE,1.6
2314,2013,6,5,9,NA,92,16,108,1800,30,18.6,1009.1,18.3,0,ESE,1.2
2315,2013,6,5,10,NA,94,17,112,1800,26,18.8,1008.9,18.3,0,E,2.1
2316,2013,6,5,11,NA,86,17,107,1500,32,18.9,1008.5,18.1,0,ESE,2
2317,2013,6,5,12,NA,105,17,105,1700,34,19.3,1007.9,18.1,0,E,2.1
2318,2013,6,5,13,NA,156,18,106,1800,36,19.3,1007.7,18.1,0,ESE,2.1
2319,2013,6,5,14,NA,151,20,104,1600,41,18.8,1007.9,17.8,0,ESE,2
2320,2013,6,5,15,NA,160,18,106,1300,34,18.8,1007.5,17.8,0,ESE,2
2321,2013,6,5,16,NA,160,18,105,1300,34,19,1007.5,17.8,0,E,1.5
2322,2013,6,5,17,NA,118,18,109,1100,22,18.9,1007.3,17.9,0,E,1.7
2323,2013,6,5,18,NA,137,21,116,1399,18,19.2,1007.5,17.9,0,E,2.1
2324,2013,6,5,19,NA,175,28,124,1800,13,19,1007.6,17.8,0,ESE,2.1
2325,2013,6,5,20,NA,179,29,126,1700,10,19,1008.2,17.8,0,E,1.9
2326,2013,6,5,21,NA,144,26,126,1300,13,19,1008.2,17.7,0,E,1.8
2327,2013,6,5,22,NA,92,29,117,1300,20,18.9,1008.7,17.6,0,E,2
2328,2013,6,5,23,NA,100,28,117,1300,20,18.9,1008.9,17.6,0,E,1.2
2329,2013,6,6,0,NA,113,25,114,1300,27,18.9,1008.2,17.6,0,E,1.1
2330,2013,6,6,1,NA,105,25,110,1000,26,18.8,1007.6,17.5,0,E,2
2331,2013,6,6,2,NA,102,24,109,900,26,18.7,1006.6,17.5,0,ESE,2.4
2332,2013,6,6,3,NA,105,25,108,700,27,18.7,1006.9,17.5,0,SE,1.8
2333,2013,6,6,4,NA,110,27,106,800,38,18.4,1006.7,17.4,0,SE,1.7
2334,2013,6,6,5,NA,97,30,108,700,36,18.2,1007.3,17.7,0,S,0.8
2335,2013,6,6,6,NA,88,29,110,700,27,18.3,1007.8,17.8,0.3,E,1.2
2336,2013,6,6,7,NA,52,32,112,900,21,18.3,1007.8,18,0.1,ESE,1.3
2337,2013,6,6,8,NA,30,38,119,1100,7,18.4,1007,18.1,0,E,1.5
2338,2013,6,6,9,NA,23,45,123,1300,4,18.7,1007.5,18.2,0,N,0.7
2339,2013,6,6,10,NA,6,52,127,1500,8,19.2,1006.7,18.5,0,E,1.1
2340,2013,6,6,11,NA,41,53,133,1600,7,19.5,1006.8,18.5,0,ENE,1.4
2341,2013,6,6,12,NA,59,52,143,1600,8,19.7,1006.2,18.7,0,NE,1.8
2342,2013,6,6,13,NA,83,48,148,1600,12,19.6,1005.9,19.1,0,ENE,0.7
2343,2013,6,6,14,NA,114,48,153,1600,14,19.8,1005.6,19.1,0,E,1
2344,2013,6,6,15,NA,109,43,151,1600,13,20.2,1004.6,19.2,0,E,1.7
2345,2013,6,6,16,NA,110,8,86,2100,16,20.3,1004.5,19.1,0,ESE,1.3
2346,2013,6,6,17,NA,NA,3,78,3100,14,20.6,1004.5,19.4,0,N,0.7
2347,2013,6,6,18,NA,182,3,82,3500,4,20.6,1005,19.4,0,ENE,1
2348,2013,6,6,19,152,241,3,89,3500,2,20.5,1005.3,19.3,0,NNE,1.2
2349,2013,6,6,20,168,213,3,80,3299,2,20.4,1005.6,19.2,0,NNE,2.2
2350,2013,6,6,21,143,185,3,77,3000,2,20.7,1005.3,19.4,0,NNW,0.7
2351,2013,6,6,22,134,146,3,77,2899,2,20.6,1005.1,19.3,0,WNW,1.5
2352,2013,6,6,23,131,143,3,74,2899,2,20.6,1004.4,19.3,0,WNW,0.7
2353,2013,6,7,0,127,130,3,72,2899,2,20.5,1004.2,19.3,0,WNW,0
2354,2013,6,7,1,126,128,3,73,2899,2,20.5,1004.1,19.3,0,N,0.1
2355,2013,6,7,2,159,133,3,74,2899,2,20.8,1003.5,19.6,0,E,0.7
2356,2013,6,7,3,140,155,3,74,2799,2,20.7,1003.3,19.7,0,E,1
2357,2013,6,7,4,142,144,14,69,2600,2,20.6,1003.6,19.4,0,ESE,3.2
2358,2013,6,7,5,136,145,16,66,2500,2,20.5,1003.8,19.2,0,ESE,1.6
2359,2013,6,7,6,123,124,16,56,2299,2,20.2,1004.1,18.9,0,E,2.2
2360,2013,6,7,7,114,124,17,55,2500,2,20.1,1004.1,18.4,0,E,3.1
2361,2013,6,7,8,117,138,21,55,2700,2,19.9,1004.6,18.6,0.5,E,1.1
2362,2013,6,7,9,114,136,22,58,3100,2,19.3,1004.6,18.8,8.1,E,2.2
2363,2013,6,7,10,99,114,15,58,3500,2,19.6,1004.7,19.1,3.1,ESE,2.6
2364,2013,6,7,11,96,106,12,56,3299,4,20,1005.3,19.3,1.1,ESE,0
2365,2013,6,7,12,107,125,14,55,2799,7,20.3,1004.8,19.6,0.2,E,1.1
2366,2013,6,7,13,116,121,17,58,2799,5,20.6,1004.6,19.4,0,E,1
2367,2013,6,7,14,116,135,19,59,2700,7,20.9,1004,19.4,0,ESE,1.3
2368,2013,6,7,15,122,145,17,61,2899,8,21,1004,19.1,0,ENE,1.3
2369,2013,6,7,16,157,162,16,64,2799,8,21.1,1003.6,19.6,0,ENE,0.7
2370,2013,6,7,17,136,138,16,69,2899,8,21.1,1004,19.6,0,ENE,1
2371,2013,6,7,18,154,181,13,76,3000,3,21.1,1004.2,19.2,0,NE,0.7
2372,2013,6,7,19,140,154,11,78,2899,2,21,1004.8,19.3,0,NNE,0.9
2373,2013,6,7,20,135,151,11,78,2700,2,20.8,1005.7,19.6,0,NNW,0.4
2374,2013,6,7,21,133,168,10,78,2700,2,20.7,1005.3,19.5,0,ESE,1.9
2375,2013,6,7,22,134,154,7,75,2600,2,20.4,1005.6,19.4,0,N,0.7
2376,2013,6,7,23,118,134,6,73,2500,2,20.1,1005.2,19.3,0,N,0
2377,2013,6,8,0,136,151,5,71,2500,2,20.4,1004.9,19.2,0,NNW,1.4
2378,2013,6,8,1,118,133,4,71,2500,2,20.2,1004.5,19.5,0.2,E,0.6
2379,2013,6,8,2,114,122,3,69,2299,2,20,1003.9,19.5,0.1,ESE,1
2380,2013,6,8,3,128,123,3,61,2600,2,19.9,1003.8,19.6,0,E,0.9
2381,2013,6,8,4,122,101,3,58,2600,2,19.9,1003.6,19.6,0,ESE,0.8
2382,2013,6,8,5,124,106,3,57,2700,2,19.8,1003.7,19.5,0,ENE,0
2383,2013,6,8,6,108,108,3,58,2700,2,19.4,1004.1,18.6,0,ENE,0.6
2384,2013,6,8,7,112,122,8,68,3100,2,19.5,1004.2,18.7,0,E,1
2385,2013,6,8,8,148,122,25,71,3700,7,19.7,1004.3,18.5,0,ENE,0.9
2386,2013,6,8,9,163,165,30,70,3700,7,20.1,1004.5,18.8,0,E,0.8
2387,2013,6,8,10,195,201,26,65,3600,10,20.6,1004.3,19.1,0,ESE,1.8
2388,2013,6,8,11,216,230,21,69,3700,10,20.9,1004.5,19.6,0,E,1.1
2389,2013,6,8,12,226,263,14,72,3600,8,21.2,1004.2,19.7,0,E,1.2
2390,2013,6,8,13,234,262,8,63,3000,8,21.1,1003.7,19.7,0,E,2.1
2391,2013,6,8,14,219,221,6,59,2500,8,21,1003.3,19.8,0,E,1.4
2392,2013,6,8,15,204,220,5,62,2600,6,21.3,1002.7,20.1,0,E,0.7
2393,2013,6,8,16,191,221,3,60,2299,5,21.5,1002.2,20,0,N,0.7
2394,2013,6,8,17,185,226,3,61,2200,3,21.4,1002.2,20,0,NNE,0.8
2395,2013,6,8,18,193,275,3,64,2200,2,21.3,1002.5,20.1,0,NNE,1.1
2396,2013,6,8,19,195,274,3,66,2600,2,20.6,1002.8,20.1,0.7,NNE,0.6
2397,2013,6,8,20,188,265,3,67,2899,3,20.6,1003.6,20.1,0,NNE,0.6
2398,2013,6,8,21,200,265,5,66,3200,4,20.3,1003.7,19.8,0,E,0.5
2399,2013,6,8,22,186,234,3,64,3200,2,20.2,1003.5,19.9,0,ESE,0.7
2400,2013,6,8,23,177,219,3,65,3100,2,20,1003.2,19.7,0,ESE,0
2401,2013,6,9,0,184,216,4,64,3100,2,20,1003.3,19.8,0,NW,1
2402,2013,6,9,1,182,225,5,63,3000,2,20.2,1002.9,19.9,0,NNW,0
2403,2013,6,9,2,160,190,6,57,3000,2,20.1,1002.8,19.9,0,N,0
2404,2013,6,9,3,151,170,14,56,NA,NA,20.1,1002.9,19.9,0,E,0.4
2405,2013,6,9,4,122,134,12,57,1800,3,19.9,1003.1,19.7,0,E,0
2406,2013,6,9,5,113,115,14,54,2000,2,20.1,1003.6,19.9,0,ENE,1
2407,2013,6,9,6,100,110,19,54,1899,2,20,1004.3,18.7,0,NW,2
2408,2013,6,9,7,94,110,18,49,1500,5,19,1005.6,16.6,0.1,NNW,2.7
2409,2013,6,9,8,11,11,14,28,500,31,17.8,1006.1,16,1.1,NNW,4.5
2410,2013,6,9,9,3,6,9,28,500,40,17.7,1006.5,15.7,0.2,NNW,4
2411,2013,6,9,10,3,6,9,28,NA,42.6258,18.1,1006.9,15.7,0.6,NW,3.8
2412,2013,6,9,11,9,9,3.7128,27.5102,NA,43.0542,17.5,1007.8,16.2,2,NW,3.3
2413,2013,6,9,12,3,6,3,39,600,33,17.3,1008,16,2,NNW,1.5
2414,2013,6,9,13,3,6,3,36,600,35,16.9,1008.1,15.9,2.9,NW,1.8
2415,2013,6,9,14,3,7,3,40,600,32,17.1,1008.2,16.3,2.7,NW,2.4
2416,2013,6,9,15,3,6,3,37,600,34,17.4,1008,16.3,0.9,NNW,2.8
2417,2013,6,9,16,3,6,3,36,600,40,17.8,1007.6,15.4,0.1,NNW,2.8
2418,2013,6,9,17,3,6,3,33,600,40,17.9,1007.8,15.5,0,NNW,2.5
2419,2013,6,9,18,3,12,3,40,700,30,17.9,1008.2,15.3,0.1,NW,1.6
2420,2013,6,9,19,4,13,3,44,700,28,18,1008,14.5,0,NNW,1.7
2421,2013,6,9,20,9,21,3,62,900,10,17.9,1009.1,15.7,0,NW,0.6
