No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
3340,2013,7,18,3,147,161,24,65,1700,23,25,999.2,22.3,0,SSE,0.8
3341,2013,7,18,4,153,161,17,62,1200,24,25,999.8,22.7,0,SSE,1
3342,2013,7,18,5,169,150,12,48,1200,43,25,999.6,22.9,0,SSW,0.5
3343,2013,7,18,6,175,140,11,35,1300,54,25.2,999,23.4,0,SSW,0.7
3344,2013,7,18,7,172,131,13,42,1100,51,25.4,999.5,23.6,0,SW,0.9
3345,2013,7,18,8,162,125,11,48,1100,54,25.1,999.2,23.5,0,NNW,1.3
3346,2013,7,18,9,168,145,10,77,1500,21,26.1,999.2,23.6,0,SSW,1.3
3347,2013,7,18,10,186,161,13,72,1900,31,27.5,999.4,23.5,0,SSW,1.1
3348,2013,7,18,11,182,152,16,59,1700,70,28.3,999,23.4,0,ESE,1.3
3349,2013,7,18,12,192,155,18,53,1900,87,29.1,998.5,23.5,0,S,1.3
3350,2013,7,18,13,192,154,29,53,2200,101,28,998.4,22.5,0,S,1.8
3351,2013,7,18,14,182,154,31,53,2300,121,27.9,998.1,22.8,0,SSW,2.1
3352,2013,7,18,15,180,155,20,51,2100,120,28.2,997.9,22.2,0,SW,2
3353,2013,7,18,16,165,129,13,47,1700,118,27.7,997.8,22,0,SSW,1.9
3354,2013,7,18,17,152,137,11,49,1500,110,27.1,998.1,21.6,0,SW,3.5
3355,2013,7,18,18,144,113,13,45,1400,108,26.6,998,21.8,0,SSW,1.6
3356,2013,7,18,19,144,77,13,45,1100,114,25.9,998.2,21.8,0,SW,1.9
3357,2013,7,18,20,99,95,13,48,900,107,25.5,998.9,21.4,0,SSW,1.7
3358,2013,7,18,21,101,99,12,48,800,107,25.1,998.8,20.6,0,WSW,1.1
3359,2013,7,18,22,94,91,18,48,700,91,24.6,998.8,20.7,0,WSW,1.5
3360,2013,7,18,23,91,86,17,49,600,78,24.4,997.7,21.1,0,SW,1.2
3361,2013,7,19,0,103,100,14,49,700,64,23.8,997.8,21.1,0,W,1.1
3362,2013,7,19,1,114,96,15,44,700,59,23.3,997.3,21.2,0,SW,1
3363,2013,7,19,2,120,113,15,50,700,45,22.8,997,21.1,0,WSW,1.4
3364,2013,7,19,3,137,127,9,35,NA,NA,22.9,997.1,21.5,0,SW,1.5
3365,2013,7,19,4,156,139,11,35,700,19,22.5,997.2,21.5,0,SW,0.5
3366,2013,7,19,5,168,127,9,36,800,42,22.5,997.3,21.8,0,W,0.6
3367,2013,7,19,6,176,144,8,35,800,42,23.2,997.5,22.2,0,SSW,0.6
3368,2013,7,19,7,175,130,9,36,900,40,24.1,997.7,22.2,0,W,1
3369,2013,7,19,8,164,129,11,56,900,18,24.9,997.3,22.4,0,SSW,0.8
3370,2013,7,19,9,142,120,12,64,900,22,26.3,997,21.9,0,N,0.6
3371,2013,7,19,10,150,127,12,74,1000,29,27.4,997.2,22.1,0,WNW,1.6
3372,2013,7,19,11,140,104,13,65,900,75,28.7,996.9,22,0,W,0.9
3373,2013,7,19,12,138,128,13,69,1100,106,29.9,996.5,22.1,0,W,0.9
3374,2013,7,19,13,134,115,14,63,1000,137,31.5,996.3,21.4,0,WSW,1.3
3375,2013,7,19,14,112,90,13,46,800,187,32.4,995.7,20,0,NNW,0.8
3376,2013,7,19,15,99,100,10,40,800,208,32.9,995.4,21.1,0,WNW,0.6
3377,2013,7,19,16,132,152,9,53,800,217,30.9,995.2,22.5,0,SW,2.3
3378,2013,7,19,17,110,122,8,42,700,206,30,995.5,22.7,0,SW,2.6
3379,2013,7,19,18,101,116,8,44,700,184,28.9,995.8,22.9,0,WSW,1.8
3380,2013,7,19,19,102,130,9,45,700,168,27.8,996.1,23,0,SW,1.5
3381,2013,7,19,20,104,127,8,56,800,139,27.1,997.1,22.7,0,SW,1.7
3382,2013,7,19,21,112,145,7,54,800,112,26.6,997.5,22.4,0,SW,1.8
3383,2013,7,19,22,118,141,6,52,800,85,25.5,997.8,23,0,WSW,0.5
3384,2013,7,19,23,118,141,6,52,800,63,24.4,997.6,22.8,0,NNW,1.2
3385,2013,7,20,0,125,145,5,73,900,39,24.1,997.5,21,0,NE,1
3386,2013,7,20,1,128,154,5,82,1000,16,23.8,997.4,21.1,0,NNE,0.8
3387,2013,7,20,2,119,134,7,97,1000,2,23.7,997.7,20.8,0,NE,0.8
3388,2013,7,20,3,101,169,7,90,900,2,23.1,997.9,20.8,0,ENE,0.6
3389,2013,7,20,4,148,175,5,77,900,2,22.9,998.2,21,0,NE,1.2
3390,2013,7,20,5,136,175,5,63,900,2,23.3,998.9,20.8,0,N,0.8
3391,2013,7,20,6,123,117,5,63,900,2,24.6,999.5,21.7,0,NNE,1.3
3392,2013,7,20,7,105,95,6,55,800,6,26.1,999.7,22.4,0,E,1.2
3393,2013,7,20,8,131,139,9,56,1000,23,28.1,999.8,21.4,0,ENE,1.9
3394,2013,7,20,9,120,139,15,62,1100,44,29.8,999.6,21.2,0,E,1.5
3395,2013,7,20,10,51,20,11,38,500,74,30.7,999.4,18.4,0,N,1.7
3396,2013,7,20,11,14,14,7,27,200,90,31.9,999.1,18.5,0,ENE,1.9
3397,2013,7,20,12,14,14,6,23,200,117,32.7,998.4,18.1,0,NNE,1.4
3398,2013,7,20,13,14,9,6,24,200,136,33.7,998.1,18.6,0,ENE,1.6
3399,2013,7,20,14,13,13,6,24,200,146,33.6,997.9,19.3,0,E,1.1
3400,2013,7,20,15,13,18,5,20,200,146,34.2,997.1,19.8,0,E,1.3
3401,2013,7,20,16,13,18,4,20,200,160,30.5,997.4,17.6,0,E,1
3402,2013,7,20,17,9,9,3,25,200,142,30.2,997.5,20.7,0,WSW,3.1
3403,2013,7,20,18,11,75,5,37,300,140,29.4,997.3,21.1,0,SW,1.7
3404,2013,7,20,19,63,159,9,46,800,196,27.7,997.7,21.5,0,SSW,0.5
3405,2013,7,20,20,91,125,7,46,1000,166,26.7,998.6,22.1,0,S,0.5
3406,2013,7,20,21,128,168,7,47,1200,148,26.2,999.2,22.5,0,SW,1.4
3407,2013,7,20,22,126,150,8,43,1200,144,26.7,999.4,21.5,0,SSW,0.9
3408,2013,7,20,23,116,119,9,52,1100,111,26.1,999.5,21.5,0,SW,0.9
3409,2013,7,21,0,94,104,10,44,1100,105,24.8,999.4,21.7,0,WSW,0.8
3410,2013,7,21,1,98,104,8,48,900,85,24,999,21.5,0,SW,0.8
3411,2013,7,21,2,84,81,8,60,700,59,24.6,999.1,20.7,0,SSW,0.7
3412,2013,7,21,3,81,78,8,64,700,44,23.7,999,21,0,SSE,0
3413,2013,7,21,4,75,84,8,69,600,33,23.6,999.5,21.7,0,E,0
3414,2013,7,21,5,69,89,7,59,600,36,23.7,999.9,21,0,N,0.6
3415,2013,7,21,6,70,120,6,64,600,26,24.7,1000.1,21.4,0,ENE,1.1
3416,2013,7,21,7,64,82,7,54,600,42,25.7,1000.3,22.2,0,NNE,0.6
3417,2013,7,21,8,82,159,8,82,800,2,26.6,1000.5,22,0,NW,1
3418,2013,7,21,9,99,166,8,88,1000,5,27.2,999.9,22.6,0,NE,1.3
3419,2013,7,21,10,106,154,9,91,1100,20,27.2,999.8,23.2,0,W,1.7
3420,2013,7,21,11,109,150,10,81,1000,50,28.5,999.6,23.2,0,SSE,1
3421,2013,7,21,12,106,126,9,80,1000,66,29.8,999.5,23,0,SSW,2.2
3422,2013,7,21,13,92,126,9,42,800,135,30.2,998.8,22.4,0,SSW,2.6
3423,2013,7,21,14,81,89,12,31,800,153,30.6,998.5,21.9,0,WSW,3.5
3424,2013,7,21,15,73,73,14,29,700,183,30.7,998.3,22.3,0,S,2.9
3425,2013,7,21,16,73,73,14,29,800,180,30.3,998.3,22.7,0,SSW,2
3426,2013,7,21,17,74,89,12,27,800,166,30,998.5,21.9,0,SW,2.7
3427,2013,7,21,18,66,86,9,28,700,164,29.1,998.4,22.1,0,SW,1.2
3428,2013,7,21,19,42,86,7,29,500,143,28.6,998.9,20.1,0,SW,1.4
3429,2013,7,21,20,38,64,8,43,500,129,26.8,999.8,20.4,0,WSW,0.5
3430,2013,7,21,21,44,98,6,51,600,104,24.9,999.8,21,0,N,0
3431,2013,7,21,22,54,128,6,85,700,60,24.2,1000,21.7,0,N,0
3432,2013,7,21,23,59,147,6,109,800,19,23.7,999.9,21.8,0,W,0.5
3433,2013,7,22,0,55,121,7,108,700,18,23.4,999.5,21.8,0,W,0.5
3434,2013,7,22,1,63,106,11,75,600,52,22.9,999.2,21.5,0,SW,1.3
3435,2013,7,22,2,72,109,NA,63,700,45,22.8,999.2,21.6,0,WNW,0.4
3436,2013,7,22,3,82,125,9,53,NA,NA,22.3,999.6,21.6,0,N,0
3437,2013,7,22,4,93,147,9,53,800,2,22,999.5,21.5,0,N,0
3438,2013,7,22,5,99,185,9,91,900,2,22.8,999.6,22.1,0,NE,1.2
3439,2013,7,22,6,98,138,10,89,1000,2,24,999.5,22.3,0,NE,1.3
3440,2013,7,22,7,114,209,12,91,1300,2,25.5,1000,22.4,0,S,0.4
3441,2013,7,22,8,114,209,12,91,NA,NA,27.4,999.7,22.6,0,SSW,0.6
3442,2013,7,22,9,141,219,12.2808,120.3058,NA,4.284,28.3,999.3,22.8,0,SE,0
3443,2013,7,22,10,125,127,18.2784,75.1398,NA,80.325,28.9,999.4,22.2,0,SW,1.1
3444,2013,7,22,11,97,95,18.8496,54.4045,NA,108.3852,29.4,999,22.6,0,SW,1
3445,2013,7,22,12,74,79,17.136,43.113,NA,119.5236,30.2,998.5,22.4,0,WSW,0.9
3446,2013,7,22,13,60,60,17,28,NA,149.2974,30,998.5,21.1,0,SW,1.7
3447,2013,7,22,14,60,60,17,28,NA,178.6428,29.6,998.2,19,0,SW,2.9
3448,2013,7,22,15,72,96,17,39,1000,184,29.7,997.4,19.1,0,SSW,1.3
3449,2013,7,22,16,64,90,15,34,900,176,28.9,996.5,18.1,0,SW,1.6
3450,2013,7,22,17,61,86,16,39,1000,157,28.3,996.5,20.1,0,SW,1.7
3451,2013,7,22,18,74,110,23,45,1200,166,27.8,997.1,20.6,0,WSW,1.2
3452,2013,7,22,19,89,152,32,53,1400,171,27.4,997.2,20.5,0,SW,1.6
3453,2013,7,22,20,90,129,29,55,1400,162,26,997.9,20.3,0,SW,1
3454,2013,7,22,21,98,134,28,56,1500,138,25.9,998,19.5,0,W,1.2
3455,2013,7,22,22,92,139,19,59,1300,103,25.6,997.7,20.2,0,SW,0.7
3456,2013,7,22,23,65,92,16,50,1100,103,24.8,997.6,20.3,0,SW,0.8
3457,2013,7,23,0,61,83,19,57,1000,83,26,997.1,19.4,0,SW,1.9
3458,2013,7,23,1,67,105,17,54,1000,80,25.8,996.4,19.9,0,SW,2.1
3459,2013,7,23,2,78,125,17,47,1000,98,25.1,996.4,18.5,0,SW,2.2
3460,2013,7,23,3,78,105,18,41,700,89,24.5,996.2,17,0,SW,1.2
3461,2013,7,23,4,52,105,14,30,400,73,23.9,996.4,17.6,0,SSW,1.2
3462,2013,7,23,5,35,45,8,30,300,57,22.9,996.7,18.9,0,WSW,0.9
3463,2013,7,23,6,45,89,7,36,400,43,22.1,996.7,18.9,0,SW,2.3
3464,2013,7,23,7,62,98,8,41,500,28,23.4,996.7,19.3,0,SW,1.9
3465,2013,7,23,8,62,98,8,41,NA,30.2022,26,996,19.6,0,WSW,2.1
3466,2013,7,23,9,32,57,6,37,400,65,27.4,995.6,19.5,0,WSW,1.4
3467,2013,7,23,10,21,25,5,29,300,99,28.7,995.3,17.6,0,WSW,2.9
3468,2013,7,23,11,20,25,5,27,300,119,29.4,994.5,19.1,0,WSW,2.9
3469,2013,7,23,12,22,51,4,30,300,131,30,993.9,18.8,0,SW,2.5
3470,2013,7,23,13,23,45,5,28,300,155,30.6,993.3,19.9,0,WSW,2.4
3471,2013,7,23,14,24,55,6,28,300,160,31.3,992.8,19.6,0,SW,2.2
3472,2013,7,23,15,28,66,5,29,300,163,30.8,991.9,21,0,WSW,3.5
3473,2013,7,23,16,28,51,5,29,300,160,30.2,991.6,21,0,WSW,3.1
3474,2013,7,23,17,28,51,5,29,300,149,29.6,991.7,21.3,0,SSW,2
3475,2013,7,23,18,30,83,7,32,300,135,28.6,992.5,21.4,0,SW,3.6
3476,2013,7,23,19,33,69,9,30,300,136,27.8,993,21.1,0,SW,2
3477,2013,7,23,20,30,73,5,38,300,114,27.3,993.2,21.3,0,SW,2.7
3478,2013,7,23,21,34,78,6,33,300,112,26.8,993.6,21.6,0,WSW,1.7
3479,2013,7,23,22,42,87,8,40,400,96,25.1,993.4,21.8,0,SW,0.4
3480,2013,7,23,23,47,95,7,38,400,86,23.6,993.2,22,0,WNW,0.4
3481,2013,7,24,0,53,87,5,51,400,53,22.8,993.1,21.8,0,SSW,0
3482,2013,7,24,1,58,111,5,66,500,26,22.9,993.6,22.1,0,N,1.4
3483,2013,7,24,2,63,110,4,69,600,13,22.9,993.6,21.9,0,NE,1.6
3484,2013,7,24,3,63,129,6,94,600,2,22.5,994.2,21.5,0,NE,1.3
3485,2013,7,24,4,69,111,5,75,500,2,22,994.4,21.3,0,NE,1.1
3486,2013,7,24,5,76,108,6,63,400,2,22.2,994.9,21.5,0,ENE,0.9
3487,2013,7,24,6,74,99,6,56,400,4,23.6,995.3,22,0,N,0.2
3488,2013,7,24,7,69,90,7,39,400,35,25.9,995.7,21.8,0,ESE,0.9
3489,2013,7,24,8,52,54,12,61,500,12,29.6,995.9,20.2,0,WSW,1.1
3490,2013,7,24,9,44,66,19,70,600,14,32.9,995.5,17.9,0,NW,1.4
3491,2013,7,24,10,37,68,17,67,700,34,35.2,995.1,17,0,NE,2.2
3492,2013,7,24,11,15,28,14,47,400,74,36.4,994.7,13.2,0,N,3.1
3493,2013,7,24,12,14,28,13,25,300,102,37.1,994,14.4,0,N,2.1
3494,2013,7,24,13,10,9,7,15,200,116,37.6,993.5,14.2,0,N,3
3495,2013,7,24,14,12,24,8,15,200,123,37.9,993.5,16.2,0,N,2
3496,2013,7,24,15,8,37,10,15,200,130,37.4,993.5,15.8,0,NNW,2
3497,2013,7,24,16,13,32,11,15,200,133,37.6,993.3,17.1,0,WNW,1.3
3498,2013,7,24,17,13,39,12,18,200,135,36.9,993.1,15.9,0,WNW,1.5
3499,2013,7,24,18,14,35,11,19,200,135,32.9,993.2,21.7,0,NW,0
3500,2013,7,24,19,14,39,10,26,900,114,28.4,993.9,19.9,0,NNE,0.1
3501,2013,7,24,20,19,54,8,39,400,88,26,994.8,21.4,0,W,0.7
3502,2013,7,24,21,27,94,9,84,600,18,25.2,995.3,19.8,0,NE,0.5
3503,2013,7,24,22,25,66,10,101,700,2,25.3,995.3,20.5,0,WNW,0
3504,2013,7,24,23,20,49,9,70,400,26,26,995.5,19.2,0,NE,0.9
3505,2013,7,25,0,22,70,10,88,400,2,25,995.5,19.1,0,N,0.1
3506,2013,7,25,1,22,70,8,83,400,2,23,995.6,20.1,0,NNE,0.1
3507,2013,7,25,2,17,40,8,65,300,2,22.6,995.4,19.4,0,ENE,0.7
3508,2013,7,25,3,18,52,5,41,NA,NA,23.2,995.3,19.1,0,NE,1.8
3509,2013,7,25,4,21,49,6,41,200,2,22.9,996.1,18.4,0,N,0.6
3510,2013,7,25,5,19,64,6,56,300,2,23.1,996.4,19.3,0,ENE,1.1
3511,2013,7,25,6,15,48,5,53,200,2,25,996.3,19.6,0,NE,1.6
3512,2013,7,25,7,11,27,5,39,200,7,26.9,996.8,19.5,0,NE,2.1
3513,2013,7,25,8,15,71,6,50,300,4,29,997.1,19.9,0,NE,0.7
3514,2013,7,25,9,18,84,6,51,600,14,32,997,19.6,0,NNE,0.6
3515,2013,7,25,10,22,75,7,45,900,44,33.4,997.3,17.6,0,ENE,2.1
3516,2013,7,25,11,19,64,5,37,300,75,34.3,997.3,17.5,0,SSW,1
3517,2013,7,25,12,19,64,5,37,NA,112.455,35.5,996.1,19.4,0,SSW,1
3518,2013,7,25,13,19,43,8,36,300,148,35.9,995.4,19.4,0,SSW,2.2
3519,2013,7,25,14,22,54,9,34,300,195,36,994.9,17.2,0,WSW,2.7
3520,2013,7,25,15,23,42,7,26,300,192,35.7,994.3,18.3,0,SW,2.2
3521,2013,7,25,16,23,71,10,28,300,196,35.5,994.4,19,0,SW,2.1
3522,2013,7,25,17,41,109,15,32,600,235,34.4,994.4,21.1,0,SSW,2
3523,2013,7,25,18,41,100,15,34,700,227,32.9,995.1,21.7,0,S,1.4
3524,2013,7,25,19,71,180,38,49,1800,266,31.3,995.9,22.3,0,S,2.1
3525,2013,7,25,20,70,169,30,58,1300,186,30,996.5,22.4,0,SSW,0.8
3526,2013,7,25,21,77,146,29,57,1700,132,28.8,997.1,22.3,0,SSW,1.3
3527,2013,7,25,22,70,139,25,67,1300,79,28.4,997.1,21.7,0,SSW,1.2
3528,2013,7,25,23,50,114,20,78,900,30,27.5,997.3,22,0,N,0.4
3529,2013,7,26,0,42,98,26,84,1000,2,26.3,997.8,21.3,0,NE,0.5
3530,2013,7,26,1,41,96,21,68,700,2,26.2,997.7,20.5,0,SE,1.4
3531,2013,7,26,2,34,79,17,56,400,6,25.9,997.4,20.7,0,E,0.9
3532,2013,7,26,3,27,57,23,53,400,12,26.1,997.7,20.7,0,NNE,1.5
3533,2013,7,26,4,31,81,31,53,700,3,25.7,997.8,21.6,0,NE,0.9
3534,2013,7,26,5,32,62,27,50,1000,6,25.7,997.8,20.9,0,NE,1.2
3535,2013,7,26,6,35,71,39,57,1500,2,26,997.9,20.6,0,NE,0.9
3536,2013,7,26,7,42,80,67,66,2300,2,26.7,998,20.5,0,NE,1.4
3537,2013,7,26,8,42,88,74,66,2300,5,26.1,998.6,20.7,0,SE,0.7
3538,2013,7,26,9,44,87,82,69,2100,8,24.6,998.9,22.7,1.1,NW,1.1
3539,2013,7,26,10,46,111,71,70,1900,10,24.3,999.1,22.9,0.2,SW,0.9
3540,2013,7,26,11,49,105,55,65,2000,22,23.8,999.1,22.4,0.8,ENE,1.7
3541,2013,7,26,12,56,120,22,64,2400,20,23.3,999,22.3,0.2,NE,1.6
3542,2013,7,26,13,39,47,7,60,1900,17,23.5,998.5,22.5,0,N,1.8
3543,2013,7,26,14,53,47,7,62,2000,23,24.1,997.7,22.5,0,N,1.4
3544,2013,7,26,15,79,84,10,58,2200,26,24.9,997.3,22,0,NE,2.3
3545,2013,7,26,16,68,84,9,61,1700,26,26,997.1,22.3,0,NNE,2.3
3546,2013,7,26,17,60,63,13,62,1400,24,25.7,996.8,22.2,0,NE,1.3
3547,2013,7,26,18,66,63,12,60,1500,36,25.6,997.1,21.7,0,N,1.2
3548,2013,7,26,19,67,76,13,68,1600,29,25.6,997,21.5,0,NE,0.8
3549,2013,7,26,20,67,76,13,68,1600,5,25.3,997.5,21.8,0,N,1.1
3550,2013,7,26,21,68,80,11,90,1500,2,25.1,997.5,23,0,W,0
3551,2013,7,26,22,67,80,10,87,1300,4,24.6,997.1,22.3,0,WSW,0.4
3552,2013,7,26,23,75,75,9,65,1100,20,24.5,997.1,22.4,0,ENE,0
3553,2013,7,27,0,86,106,8,66,1200,6,24.6,996.6,22.5,0,NE,0.4
3554,2013,7,27,1,91,106,8,62,1200,3,24.6,996.3,22.5,0,NE,1.4
3555,2013,7,27,2,91,78,8,62,1100,2,24.4,996.2,22.3,0,NE,1.1
3556,2013,7,27,3,91,95,9,65,1200,2,24.1,995.9,22.2,0,NNE,0.9
3557,2013,7,27,4,95,95,8,60,1100,2,24.2,995.8,22.5,0,NE,0.7
3558,2013,7,27,5,93,79,8,58,1000,4,24.3,995.6,23.1,0.4,NNE,0.7
3559,2013,7,27,6,92,73,7,49,1000,17,24,995.5,23.1,0.1,NE,0.2
3560,2013,7,27,7,90,73,6,49,1200,14,24,996.2,23.3,0.2,NE,0.9
3561,2013,7,27,8,89,54,5,47,1100,17,23.9,995.7,23.2,0,ENE,0.6
3562,2013,7,27,9,85,43,5,41,1000,31,24.1,995.7,23.4,0.1,NE,0.6
3563,2013,7,27,10,90,47,4,43,1300,33,24.4,995.3,23.7,0,NE,0.9
3564,2013,7,27,11,90,61,5,49,1300,19,24.9,994.8,23.7,0,ESE,0.7
3565,2013,7,27,12,90,58,5,49,1300,19,26.1,994.7,24.1,0,ENE,0.7
3566,2013,7,27,13,94,77,4,60,1400,11,26.8,994.3,23.7,0,NE,1.5
3567,2013,7,27,14,105,94,5,74,1500,4,26.9,993.9,23.8,0,NE,1.1
3568,2013,7,27,15,122,88,4,82,1700,13,27.5,993.9,24.1,0,NE,1.5
3569,2013,7,27,16,118,97,4,75,1600,25,27.3,993.9,23.8,0,NE,1
3570,2013,7,27,17,123,109,5,77,1200,30,26.8,994.7,23.7,0,N,1.1
3571,2013,7,27,18,131,107,5,75,1300,41,26.5,994.1,23.8,0,ENE,0
3572,2013,7,27,19,131,100,5,75,1400,30,25.3,994.6,23.9,0,E,0
3573,2013,7,27,20,134,114,4,90,1400,16,24.6,995.2,23.7,0,E,0.5
3574,2013,7,27,21,135,116,4,99,1500,4,24.5,995.2,23.8,0,W,0.5
3575,2013,7,27,22,137,103,5,112,1500,2,24,995.1,23.5,0,NE,0.6
3576,2013,7,27,23,137,119,5,105,1500,2,23.6,994.3,23.1,0,N,0.1
3577,2013,7,28,0,147,107,6,97,1800,2,23.4,994.3,23.1,0,NNE,0.2
3578,2013,7,28,1,149,151,6,97,1900,2,22.9,994.3,22.6,0,NNE,0
3579,2013,7,28,2,148,151,7,82,2800,2,22.8,994.2,22.6,0,NNE,0.6
3580,2013,7,28,3,144,123,6,59,NA,NA,22.6,994.4,22.4,0,N,0.4
3581,2013,7,28,4,135,112,6,NA,2700,2,22.2,994.6,22,0,NNE,0.6
3582,2013,7,28,5,100,24,3,52,2500,2,22,995,21.8,0,WNW,0.4
3583,2013,7,28,6,82,24,3,52,1900,2,23.4,995.3,23.4,0,SSW,0.4
3584,2013,7,28,7,63,40,3,58,1400,2,24.7,995.7,22.6,0,SE,0.7
3585,2013,7,28,8,61,28,7,56,1500,2,29,995.6,22.7,0,SW,0.6
3586,2013,7,28,9,53,53,9,47,1100,24,31.6,995.8,21.5,0,WSW,1.3
3587,2013,7,28,10,48,12,14,40,1000,51,33.4,995.7,20.5,0,SE,0.9
3588,2013,7,28,11,46,31,12,48,800,73,33,995.1,21.5,0,WSW,1.8
3589,2013,7,28,12,46,7,12,48,600,100,33.8,994.8,21.6,0,W,1.6
3590,2013,7,28,13,46,31,8,42,500,136,34.7,993.9,21,0,SW,2.2
3591,2013,7,28,14,56,25,7,34,400,214,36.2,993.8,22.4,0,SW,1.5
3592,2013,7,28,15,52,20,8,30,400,169,37.1,993.5,22.1,0,WSW,1.8
3593,2013,7,28,16,55,49,8,28,300,171,35.8,993.3,23.1,0,WSW,3.6
3594,2013,7,28,17,50,75,10,38,400,181,34.6,993.5,23.3,0,SW,2.2
3595,2013,7,28,18,43,55,7,39,400,167,32.6,993.7,22.4,0,SW,2.4
3596,2013,7,28,19,32,26,4,41,400,126,31.3,993.8,21.8,0,SW,1.6
3597,2013,7,28,20,30,34,4,50,400,97,30.6,994.7,22.8,0,SW,1.6
3598,2013,7,28,21,29,66,3,58,500,78,29.3,994.7,23.3,0,SSW,1.1
3599,2013,7,28,22,31,75,3,58,500,59,27.3,994.7,24,0,WSW,0.4
3600,2013,7,28,23,32,78,4,78,500,25,26.8,994.7,24.6,0,N,0
3601,2013,7,29,0,36,92,4,87,600,3,26.5,994.7,22.3,0,NE,0.8
3602,2013,7,29,1,41,105,3,94,800,2,26.5,994.5,22.8,0,NE,1.2
3603,2013,7,29,2,45,92,7,104,800,2,26.7,994.6,23.2,0,NE,0.7
3604,2013,7,29,3,45,92,7,104,900,2,26.2,994.6,23.3,0,NE,0.9
3605,2013,7,29,4,49,108,6,88,800,2,26.1,994.6,23.4,0,NNE,0.7
3606,2013,7,29,5,55,108,5,80,700,2,26.2,994.7,23.3,0,E,0.7
3607,2013,7,29,6,70,100,5,69,600,2,27,995.3,23.7,0,NNE,0.7
3608,2013,7,29,7,60,75,5,57,600,8,28.8,995.2,24.4,0,N,0.8
3609,2013,7,29,8,46,73,6,50,800,29,28.2,995.2,24,0,NE,1.2
3610,2013,7,29,9,50,95,5,57,800,37,28.4,995.6,25,0,ENE,0.1
3611,2013,7,29,10,70,142,6,55,600,50,27.5,995.9,25.5,0,NW,0.8
3612,2013,7,29,11,83,157,5,83,900,20,28.8,995.9,25.8,0,SW,0.9
3613,2013,7,29,12,90,138,4,106,1400,14,29.8,995.6,25.8,0,S,1.3
3614,2013,7,29,13,89,109,6,104,1200,23,29.8,994.8,22.5,0,SW,1.8
3615,2013,7,29,14,88,118,7,100,1000,50,30.4,993.6,24.8,0,SW,1.1
3616,2013,7,29,15,48,48,8,61,600,80,30.8,993.4,24,0,SSW,0.5
3617,2013,7,29,16,35,49,5,67,600,101,30.5,992.8,24.6,0,WSW,0.2
3618,2013,7,29,17,52,67,5,79,700,156,31.5,992.8,23.6,0,WSW,1
3619,2013,7,29,18,37,27,5,66,700,203,30.2,992.9,22.4,0,SW,1.4
3620,2013,7,29,19,43,78,4,88,800,150,27.9,993.5,22.8,0,WSW,1.4
3621,2013,7,29,20,58,127,4,116,1000,91,28.6,994.3,22.8,0,WSW,1.7
3622,2013,7,29,21,61,92,5,89,900,58,27.9,994,22.6,0,SW,3.6
3623,2013,7,29,22,71,139,4,90,900,31,27.3,994.2,23.1,0,SW,2.3
3624,2013,7,29,23,92,131,8,64,1100,39,26.7,993.2,22.8,0,WSW,1.2
3625,2013,7,30,0,97,131,6,60,1000,33,24.5,992.7,22.9,0,N,0.6
3626,2013,7,30,1,86,102,7,59,800,31,23.6,992.5,22.8,0,SSE,0.5
3627,2013,7,30,2,72,77,6,62,800,17,23.9,992,22.7,0,NNE,1.3
3628,2013,7,30,3,56,74,6,79,700,2,23.5,991.9,22.5,0,NE,0.8
3629,2013,7,30,4,86,146,5,80,900,2,23.1,992.4,22.1,0,ENE,0.8
3630,2013,7,30,5,117,172,5,72,1100,2,22.9,992.7,22.1,0,NE,0
3631,2013,7,30,6,120,144,4,66,1100,2,24.1,992.7,22.7,0,NE,1.2
3632,2013,7,30,7,142,163,6,77,1200,2,26.5,993.2,23.6,0,N,1.2
3633,2013,7,30,8,157,182,7,86,1200,8,28.6,993.5,24,0,NNE,0.9
3634,2013,7,30,9,172,198,9,82,1200,36,30.3,993.1,22.7,0,NE,1.4
3635,2013,7,30,10,180,203,10,73,1200,84,31.5,993,24.1,0,SW,1.3
3636,2013,7,30,11,167,203,10,64,1100,142,33,991.9,23.3,0,S,1.1
3637,2013,7,30,12,166,147,12,67,1200,201,33.8,991.3,24.1,0,SSE,1.5
3638,2013,7,30,13,189,213,11,84,1300,231,34.4,990.6,23.1,0,SW,2.2
3639,2013,7,30,14,189,213,11,84,1100,291,34.9,990.1,22.3,0,WSW,2.5
3640,2013,7,30,15,89,26,11,38,700,266,34.2,990,23.3,0,SSW,2.5
3641,2013,7,30,16,71,58,9,36,600,233,33.8,989.1,24.7,0,SW,2.1
3642,2013,7,30,17,57,51,7,34,500,194,32.4,989.1,24.4,0,SSW,2.3
3643,2013,7,30,18,55,60,6,34,500,188,31.2,990.3,24.1,0,SSW,1.9
3644,2013,7,30,19,81,110,5,39,700,189,30.1,990.9,25,0,SSW,1.9
3645,2013,7,30,20,81,110,5,39,800,189,29.9,991.8,24.8,0,S,1.4
3646,2013,7,30,21,131,160,5,47,1000,177,29.9,992.6,24.5,0,S,1.4
3647,2013,7,30,22,105,106,7,42,800,146,29.2,993.6,25.2,0,WSW,0.7
3648,2013,7,30,23,92,103,9,42,800,146,20.9,996.3,19.9,14.7,NE,1.1
