No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
1253,2013,4,22,4,150,153,34,82,900,12,7.9,1009.7,4.3,0,SSW,1.3
1254,2013,4,22,5,144,154,32,83,900,6,8.1,1010.3,4.7,0,SW,1.3
1255,2013,4,22,6,151,151,32,76,900,6,9.2,1010.5,4.8,0,SW,1.4
1256,2013,4,22,7,163,164,47,74,1000,3,10.1,1010.2,4.9,0,SW,0.9
1257,2013,4,22,8,169,172,61,76,1100,5,11.6,1010.4,5,0,NNW,1.5
1258,2013,4,22,9,180,183,75,77,1200,14,13.4,1010,5.3,0,S,0.8
1259,2013,4,22,10,188,196,68,82,1200,20,14.3,1009.7,5.9,0,SSW,1.6
1260,2013,4,22,11,194,201,61,86,1200,33,14,1009.2,6.4,0,SW,2.7
1261,2013,4,22,12,199,215,54,86,1200,40,13.9,1009.1,7,0,SSW,1.8
1262,2013,4,22,13,204,225,61,77,1399,43,14.2,1008.3,7.3,0,WSW,2.8
1263,2013,4,22,14,222,229,104,76,1700,40,14.5,1006.8,8,0,S,1.9
1264,2013,4,22,15,NA,NA,101,NA,1899,44,14.7,1006.3,7.5,0,S,2.1
1265,2013,4,22,16,164,243,106,71,2000,38,14.3,1006,7.3,0,SSW,3
1266,2013,4,22,17,164,243,106,71,1899,34,14.2,1006.2,7.7,0,S,1.8
1267,2013,4,22,18,216,197,79,72,1399,46,13.9,1006,7.9,0,SW,0.8
1268,2013,4,22,19,190,200,81,86,1500,33,13.7,1006.7,8.1,0,SSW,1.1
1269,2013,4,22,20,213,241,84,105,1700,11,13.5,1006.7,7.9,0,SSE,1.5
1270,2013,4,22,21,230,238,75,109,1700,6,13.8,1006.2,8,0,SSE,1.5
1271,2013,4,22,22,230,231,75,112,1700,2,13.7,1006.1,7.9,0,S,2.5
1272,2013,4,22,23,249,227,72,112,1600,3,12.5,1006.1,7.2,0,SSW,3.1
1273,2013,4,23,0,186,160,50,84,1200,25,11.6,1006,6.9,0,S,1.6
1274,2013,4,23,1,145,110,35,68,900,34,11,1005.9,6.9,0,SW,2.5
1275,2013,4,23,2,146,110,33,64,900,33,10.1,1005.8,6.6,0,SW,2.6
1276,2013,4,23,3,149,117,30,64,900,26,9.7,1005.3,6.6,0,SSW,2
1277,2013,4,23,4,159,116,31,60,1000,30,9.3,1005,6.7,0,SSW,1.4
1278,2013,4,23,5,160,118,30,60,1000,24,9.4,1005.4,6.8,0,S,1.7
1279,2013,4,23,6,168,134,29,64,1000,16,9.4,1005.4,7,0,SW,1.2
1280,2013,4,23,7,179,150,30,72,1100,4,9.5,1005.7,6.9,0,W,1.9
1281,2013,4,23,8,165,180,33,73,1200,2,10.1,1005.9,7.3,0,SW,0.6
1282,2013,4,23,9,184,197,36,75,1300,2,11.5,1005.8,7.4,0,WSW,1.5
1283,2013,4,23,10,188,204,49,74,1300,4,12.7,1005.6,8,0,W,1.8
1284,2013,4,23,11,198,214,50,77,1300,11,14.7,1005,8,0,S,0.8
1285,2013,4,23,12,206,228,45,88,1399,15,13,1004,7.7,0,SSW,1.4
1286,2013,4,23,13,221,233,32,102,1399,7,15.2,1004.8,8.2,0,WNW,1.5
1287,2013,4,23,14,262,267,49,94,1399,21,15.3,1003,8.1,0,SSW,1.9
1288,2013,4,23,15,240,245,45,92,1300,32,17.1,1004,8.2,0,ENE,1.8
1289,2013,4,23,16,240,264,51,104,1500,27,15.3,1005.3,8.8,0,ESE,2.1
1290,2013,4,23,17,252,285,41,118,1600,27,15.5,1005.7,8.2,0,E,1.1
1291,2013,4,23,18,275,257,35,115,1500,19,13.4,1006.2,9.3,0,SW,0.6
1292,2013,4,23,19,238,211,29,113,1399,12,11.9,1006.8,8.6,0,W,0
1293,2013,4,23,20,243,245,25,128,1600,2,10.5,1007.4,8.4,0,W,0.8
1294,2013,4,23,21,231,247,23,125,1800,2,9.5,1007.6,8.3,0,SSW,0.6
1295,2013,4,23,22,233,264,21,124,2000,2,8.9,1007.8,7.7,0,NE,0.6
1296,2013,4,23,23,223,227,20,115,2200,2,8.3,1007.4,7.5,0,E,0.6
1297,2013,4,24,0,208,219,20,110,2200,2,8,1007.3,7.4,0,E,0.2
1298,2013,4,24,1,190,229,20,112,2200,2,8.3,1007.2,7.7,0,NE,0.8
1299,2013,4,24,2,208,228,20,104,2100,2,7.9,1007.1,7.1,0,NE,0.8
1300,2013,4,24,3,217,228,18,103,2000,2,7.3,1006.6,6.7,0,E,0.4
1301,2013,4,24,4,218,222,17,99,2000,2,6.7,1006.7,6.1,0,NE,0.9
1302,2013,4,24,5,187,191,17,89,1800,2,6.3,1006.7,5.9,0,NE,0.2
1303,2013,4,24,6,168,171,15,80,1700,2,8,1006.6,7.9,0,NNE,0.6
1304,2013,4,24,7,200,211,17,83,1899,2,11.1,1006,9,0,SSW,0.8
1305,2013,4,24,8,226,230,23,119,1800,2,14.7,1005.5,8.9,0,WSW,0.9
1306,2013,4,24,9,200,206,41,123,1700,2,18.1,1005.2,7.5,0,SSW,1.1
1307,2013,4,24,10,183,187,38,125,1600,12,19.7,1004.4,6.4,0,SSE,1.2
1308,2013,4,24,11,161,130,30,107,1399,31,20.7,1003.8,4.3,0,SW,1.4
1309,2013,4,24,12,124,97,23,90,1100,50,23,1002.5,-1.2,0,W,4.4
1310,2013,4,24,13,82,86,22,70,900,62,24,1002.2,-5.2,0,NNW,5.2
1311,2013,4,24,14,31,118,13,30,400,79,24.1,1001.6,-4.2,0,NW,3.4
1312,2013,4,24,15,13,122,11,28,300,85,23.3,1001.4,-5.7,0,NNW,3.6
1313,2013,4,24,16,7,73,11,32,300,85,21.5,1001.6,-3.1,0,NE,3.7
1314,2013,4,24,17,10,62,11,33,300,79,20.4,1002.1,-0.9,0,NE,3.7
1315,2013,4,24,18,16,57,10,36,300,67,18.8,1003.2,-1.1,0,N,2.2
1316,2013,4,24,19,7,41,10,36,300,63,18.1,1005.5,-1.2,0,NNE,3.6
1317,2013,4,24,20,12,64,10,52,400,44,15.8,1007.6,-0.5,0,NNE,2.4
1318,2013,4,24,21,15,149,9,30,300,66,14.9,1008.1,-1.3,0,N,1.7
1319,2013,4,24,22,9,45,9,32,300,62,13.8,1008,-2.6,0,NNW,1.2
1320,2013,4,24,23,8,15,9,35,300,57,14.1,1008,-3.7,0,NW,1.9
1321,2013,4,25,0,14,48,9,36,300,61,12.2,1007.6,-2.8,0,N,1.9
1322,2013,4,25,1,10,33,10,42,300,54,11.3,1007.4,-2.2,0,NE,1.5
1323,2013,4,25,2,9,21,NA,50,300,47,8.6,1007.3,-0.7,0,ENE,0.6
1324,2013,4,25,3,11,34,9,60,NA,NA,7.2,1007.5,-0.3,0,NNE,0.6
1325,2013,4,25,4,14,39,9,NA,400,NA,6,1007.7,0.7,0,NNE,0.7
1326,2013,4,25,5,16,46,10,92,500,2,6.4,1008.4,-0.6,0,SE,0.5
1327,2013,4,25,6,16,43,11,85,500,2,9.7,1008.9,0.6,0,ENE,1.9
1328,2013,4,25,7,16,66,15,83,700,4,15.1,1009.3,-3.8,0,NNE,1.4
1329,2013,4,25,8,18,45,17,71,600,26,16.4,1009.1,-4.8,0,NNE,2.7
1330,2013,4,25,9,16,30,12,48,400,57,17.8,1009.1,-5.5,0,NNW,4.2
1331,2013,4,25,10,10,39,11,36,300,69,19,1009.1,-3.8,0,NW,4.3
1332,2013,4,25,11,11,53,8,32,300,75,20.1,1008.2,-6.5,0,N,4.8
1333,2013,4,25,12,6,39,6,28,300,82,20.5,1007.6,-7.1,0,N,6.1
1334,2013,4,25,13,6,47,6,23,200,86,21.7,1006.6,-7,0,N,4.3
1335,2013,4,25,14,9,44,6,20,200,85,22.2,1005.9,-6.6,0,NNW,3.3
1336,2013,4,25,15,15,41,6,22,200,85,22.7,1005.3,-6.2,0,WNW,3.1
1337,2013,4,25,16,12,42,7,24,200,87,22.6,1005.4,-9.4,0,NNW,5.2
1338,2013,4,25,17,12,48,7,25,300,87,22,1005.5,-8.8,0,N,2.9
1339,2013,4,25,18,3,45,7,31,200,82,20.5,1005.8,-9.9,0,NNW,2.5
1340,2013,4,25,19,15,50,7,38,300,75,15.2,1006.4,-1.8,0,NNE,1
1341,2013,4,25,20,17,62,8,71,400,36,12.1,1007.3,2.8,0,WSW,0.5
1342,2013,4,25,21,35,82,8,106,700,3,10.3,1007.9,1.1,0,S,0.6
1343,2013,4,25,22,33,94,11,114,1000,2,9.4,1008.1,1.8,0,S,0.2
1344,2013,4,25,23,38,105,13,113,1100,2,8.9,1008.1,2,0,W,0.4
1345,2013,4,26,0,49,124,15,109,1300,2,8.1,1007.9,2.5,0,W,0.7
1346,2013,4,26,1,82,192,17,111,1600,2,7.3,1007.7,2,0,NE,0.6
1347,2013,4,26,2,84,183,18,105,1800,2,6.9,1007,1.4,0,E,0.2
1348,2013,4,26,3,84,193,18,102,1300,2,6.4,1006.9,2.5,0,ENE,0
1349,2013,4,26,4,57,155,16,98,900,2,6.1,1006.7,3.6,0,N,0.2
1350,2013,4,26,5,58,206,18,94,1399,2,6.6,1006.9,2.9,0,NE,0.8
1351,2013,4,26,6,57,178,18,93,1700,2,9.3,1006.8,5.8,0,NNE,1
1352,2013,4,26,7,105,297,21,88,1500,2,14.4,1006.7,-0.9,0,ENE,1.2
1353,2013,4,26,8,79,181,26,96,1300,2,17,1006.4,-0.7,0,E,1.2
1354,2013,4,26,9,70,157,25,112,1300,2,18.2,1006.1,0.3,0,ENE,1.8
1355,2013,4,26,10,68,145,24,122,1200,2,19.7,1005.6,3,0,ENE,1
1356,2013,4,26,11,89,183,28,142,1300,2,20.9,1004.7,0.7,0,E,1.7
1357,2013,4,26,12,117,188,36,168,1399,4,22.6,1003.8,4.1,0,SW,2.9
1358,2013,4,26,13,99,139,64,90,800,82,23.3,1002.7,3.8,0,SSW,1.7
1359,2013,4,26,14,102,125,53,67,700,116,24.3,1001.8,4.1,0,WSW,1
1360,2013,4,26,15,96,123,48,59,700,136,23.6,1001,3.5,0,ESE,1.3
1361,2013,4,26,16,88,129,48,62,800,136,23.7,1000.4,3.6,0,ESE,3
1362,2013,4,26,17,92,129,48,64,700,123,22.5,1000.2,4.5,0,ESE,2.6
1363,2013,4,26,18,94,142,57,73,700,103,20.8,1001.3,4.8,0,ESE,1.9
1364,2013,4,26,19,93,156,68,77,700,92,19.5,1001.7,2.4,0,SSE,2.1
1365,2013,4,26,20,101,148,49,76,700,90,18.6,1002.9,0.2,0,S,1.6
1366,2013,4,26,21,72,109,34,63,700,96,16.9,1003.6,-0.4,0,SSE,1
1367,2013,4,26,22,36,64,21,62,500,81,16.2,1004.1,0.3,0,S,0.9
1368,2013,4,26,23,32,52,21,58,500,74,15.6,1003.9,-1.1,0,S,1.8
1369,2013,4,27,0,34,62,28,89,500,43,15.4,1004.2,1.9,0,SSE,0.7
1370,2013,4,27,1,36,68,32,86,500,46,13.6,1004.1,3.6,0,NE,0.8
1371,2013,4,27,2,42,69,40,76,600,51,12.1,1003.9,2.5,0,NE,0.8
1372,2013,4,27,3,58,87,48,102,700,23,10.6,1003.9,3.6,0,NE,0
1373,2013,4,27,4,67,99,58,114,1000,10,9.3,1004.3,4.1,0,NNE,0.7
1374,2013,4,27,5,81,158,49,131,1000,2,9.4,1004.8,2.7,0,ENE,1.1
1375,2013,4,27,6,94,234,36,121,1200,2,12.7,1005.5,2.5,0,NE,1.2
1376,2013,4,27,7,78,171,42,116,1100,2,15.8,1006.1,1.5,0,NE,1.9
1377,2013,4,27,8,74,138,43,112,900,5,18.6,1006.5,0.2,0,NE,1.4
1378,2013,4,27,9,69,124,40,104,900,19,19.2,1007,-0.3,0,SSE,1.9
1379,2013,4,27,10,51,85,44,87,1000,48,20.6,1006.7,1.9,0,ENE,1.5
1380,2013,4,27,11,47,82,44,69,1000,74,21.8,1006,2,0,SSE,2.1
1381,2013,4,27,12,46,81,43,59,900,92,23.1,1005.1,4.1,0,ESE,2.4
1382,2013,4,27,13,45,102,44,56,1000,108,23.4,1004.7,4.3,0,S,1.4
1383,2013,4,27,14,56,124,46,58,1100,116,23.8,1003.9,4.7,0,SSE,1.7
1384,2013,4,27,15,NA,NA,NA,NA,NA,NA,23.9,1003.5,5.3,0,SSE,1.8
1385,2013,4,27,16,NA,6,NA,NA,NA,NA,23,1003.8,4,0,S,1.7
1386,2013,4,27,17,NA,65,44,40,1000,NA,21.8,1004.2,5.6,0,S,1.9
1387,2013,4,27,18,52,130,31,40,800,175,20.3,1004.9,5.1,0,SE,2
1388,2013,4,27,19,70,109,30,43,800,167,19.3,1005.7,6.4,0,S,1.5
1389,2013,4,27,20,92,121,34,52,800,166,18.4,1006.6,6.2,0,S,2.1
1390,2013,4,27,21,87,111,33,52,800,147,17.7,1006.5,5.9,0,SSE,1
1391,2013,4,27,22,76,81,30,40,900,148,17,1006.8,5.9,0,SE,0.8
1392,2013,4,27,23,80,88,30,47,1000,129,16.5,1006.9,5.4,0,SE,2.1
1393,2013,4,28,0,99,114,45,56,1300,110,15.5,1006,5.1,0,ESE,1.4
1394,2013,4,28,1,104,123,68,56,1600,102,14.5,1005.7,5,0,ESE,1.5
1395,2013,4,28,2,87,117,59,55,1899,91,14,1005.4,5.9,0,ENE,0.5
1396,2013,4,28,3,90,121,62,57,2000,83,13.4,1004.7,5.8,0,SW,1.2
1397,2013,4,28,4,83,105,61,53,1800,82,11.9,1004.8,6.6,0,NW,0.5
1398,2013,4,28,5,74,109,68,57,2000,72,12.6,1004.2,5.5,0,ENE,1.2
1399,2013,4,28,6,81,110,77,58,2100,69,13.8,1004.4,5.4,0,SE,1.1
1400,2013,4,28,7,75,112,71,60,2000,71,15,1005.3,5.2,0,NW,0.7
1401,2013,4,28,8,66,110,69,68,1800,70,16.3,1005.1,5.8,0,WSW,1.6
1402,2013,4,28,9,74,107,75,67,1800,80,16.1,1004.8,6.2,0,SSE,1.2
1403,2013,4,28,10,83,123,79,77,2200,75,17.1,1004.9,6.3,0,NNE,2
1404,2013,4,28,11,98,145,96,82,2600,74,17,1004.1,6.2,0,NE,2.7
1405,2013,4,28,12,93,138,83,74,2299,87,18.1,1003.4,6.9,0,NE,1.2
1406,2013,4,28,13,89,140,76,58,2100,113,17.4,1002.9,6.9,0,NE,1.5
1407,2013,4,28,14,89,131,59,54,1899,121,17.8,1001.8,7.2,0,W,0.6
1408,2013,4,28,15,90,130,60,71,1800,108,19.9,1002.3,7.9,0,NE,1.3
1409,2013,4,28,16,89,132,57,87,1800,95,20.7,1002.2,7.3,0,SSE,0.7
1410,2013,4,28,17,89,143,54,89,1800,96,20.5,1003.2,7.5,0,ENE,1.3
1411,2013,4,28,18,79,156,49,79,1700,99,19.1,1004.5,0.1,0,NNE,1.2
1412,2013,4,28,19,53,142,29,62,1100,83,15.2,1005.5,0.6,0,E,1
1413,2013,4,28,20,18,98,9,47,500,60,19.3,1006.3,-4.3,0,NNW,2.9
1414,2013,4,28,21,20,94,9,60,500,47,17.8,1006.8,-3.6,0,NNE,2.1
1415,2013,4,28,22,10,89,7,25,300,76,15.5,1007.6,-1.6,0,NE,0.8
1416,2013,4,28,23,12,65,7,54,400,43,11.6,1008.6,1.5,0,NW,0.7
1417,2013,4,29,0,13,70,8,90,400,9,12.8,1008.7,0.2,0,S,0.6
1418,2013,4,29,1,12,45,7,53,300,54,15.1,1008.8,-5.4,0,NW,1.7
1419,2013,4,29,2,12,59,NA,69,300,40,14.9,1008.6,-6.1,0,NNE,1.4
1420,2013,4,29,3,11,44,9,67,NA,NA,14,1007.8,-5.8,0,NNE,1.4
1421,2013,4,29,4,12,40,10,NA,300,NA,12.6,1007.8,-3.3,0,E,0.7
1422,2013,4,29,5,12,51,12,98,NA,17.3502,10.7,1008.2,1,0,SW,0.4
1423,2013,4,29,6,20,74,13,96,NA,7.0686,17.2,1008.5,-5.3,0,N,1.9
1424,2013,4,29,7,24,102,12,81,NA,12.4236,20.6,1008.7,-6.1,0,N,3.9
1425,2013,4,29,8,13,29,11,26,NA,74.7558,22.2,1008.6,-6.6,0,NNW,5.3
1426,2013,4,29,9,13,133,12,18,NA,85.68,23.3,1008,-5.7,0,NNW,4.6
1427,2013,4,29,10,21,207,10,15,NA,92.3202,24.5,1007.2,-4.8,0,NW,4.6
1428,2013,4,29,11,18,141,11,19,NA,91.4634,25.5,1006.9,-5,0,NW,4.7
1429,2013,4,29,12,17,98,13,16,300,97,26.7,1006,-4,0,NNW,4.6
1430,2013,4,29,13,15,86,12,16,300,98,27.6,1004.8,-4.4,0,NNW,3
1431,2013,4,29,14,15,80,11,14,300,102,28.9,1003.7,-4.5,0,NW,3.5
1432,2013,4,29,15,16,78,10,17,300,98,28.7,1003.1,-3.5,0,WNW,2
1433,2013,4,29,16,14,62,10,16,300,95,28.5,1002.9,-4.8,0,NW,3.2
1434,2013,4,29,17,12,64,9,17,300,91,27.9,1003,-5.3,0,NNW,3.2
1435,2013,4,29,18,15,81,9,16,300,91,25.4,1003.9,-5,0,NNE,1.6
1436,2013,4,29,19,14,70,9,20,300,86,19.9,1004.8,0.3,0,NW,0.4
1437,2013,4,29,20,21,96,9,61,400,39,16.2,1005.6,1.5,0,N,0
1438,2013,4,29,21,44,128,11,98,600,2,14.3,1005.9,4.3,0,E,0.4
1439,2013,4,29,22,50,151,13,93,800,2,13.4,1006,3.5,0,NW,0.5
1440,2013,4,29,23,85,198,23,90,1399,2,11.9,1007.3,3.4,0,N,0.5
1441,2013,4,30,0,108,264,26,83,1600,2,17,1008.2,-3.7,0,NE,1.6
1442,2013,4,30,1,93,232,22,76,1100,2,16.4,1008.6,-5.4,0,NNE,1.5
1443,2013,4,30,2,34,75,11,89,500,2,14.3,1008.7,-2.6,0,WSW,0.8
1444,2013,4,30,3,23,45,9,78,400,19,11.8,1008.8,-1.7,0,NNE,0.7
1445,2013,4,30,4,20,42,10,67,400,26,9.3,1009,1.4,0,ESE,0.4
1446,2013,4,30,5,24,76,11,77,500,2,8.9,1009.3,2.9,0,NNW,0.7
1447,2013,4,30,6,47,141,14,72,600,2,13.3,1010,3.9,0,ENE,0.8
1448,2013,4,30,7,57,148,15,65,700,2,18.9,1010.3,-4.6,0,NE,1.2
1449,2013,4,30,8,35,38,17,62,600,26,20.8,1010.3,-3.7,0,E,1.9
1450,2013,4,30,9,26,53,17,42,500,52,22.6,1009.8,-2.2,0,E,2.2
1451,2013,4,30,10,19,41,14,35,400,64,24.4,1009.2,-3.1,0,E,2.4
1452,2013,4,30,11,21,48,15,27,400,78,25.4,1008.4,-0.7,0,E,1.2
1453,2013,4,30,12,22,49,14,26,400,87,27,1007.4,-3.8,0,ESE,1.6
1454,2013,4,30,13,19,40,12,26,400,94,27.4,1007,-0.7,0,S,1.7
1455,2013,4,30,14,21,43,13,31,400,97,28.5,1006,-2.6,0,SW,2.4
1456,2013,4,30,15,29,46,15,33,400,104,29,1005.7,-4.5,0,NNW,1.5
1457,2013,4,30,16,32,47,14,31,400,105,29.1,1005.2,-7,0,NE,4.1
1458,2013,4,30,17,32,41,12,23,400,100,28.2,1005.5,-7.7,0,NNE,3
1459,2013,4,30,18,14,42,9,16,300,96,24.8,1006.3,-5.5,0,E,1.7
1460,2013,4,30,19,16,61,9,28,300,85,21.7,1006.9,-6.1,0,ESE,1.4
1461,2013,4,30,20,21,71,11,68,500,54,20.7,1008.1,-6.9,0,E,1.4
1462,2013,4,30,21,25,72,10,66,500,42,20.9,1009,-7.6,0,E,1.8
1463,2013,4,30,22,22,47,10,67,500,40,20.7,1009.5,-7.8,0,E,1.2
1464,2013,4,30,23,18,53,11,57,400,52,16.1,1011.3,-3.4,0,NNE,0.8
1465,2013,5,1,0,36,185,18,57,500,50,14.1,1012.2,0,0,SE,1
1466,2013,5,1,1,40,82,14,29,500,77,11.8,1012.6,2.8,0,NE,1.2
1467,2013,5,1,2,25,90,12,61,500,40,10.5,1012.8,2.6,0,NNE,1.1
1468,2013,5,1,3,25,80,11,97,600,2,9.4,1012.5,3.6,0,NNE,0
1469,2013,5,1,4,35,82,12,96,600,2,8.2,1012.6,4,0,ENE,0.5
1470,2013,5,1,5,35,75,13,97,600,2,7.8,1012.7,4,0,ENE,0
1471,2013,5,1,6,33,98,13,85,700,2,11.4,1012.7,3.2,0,WSW,0.5
1472,2013,5,1,7,34,103,20,81,700,4,15.6,1012.8,2,0,SW,1.1
1473,2013,5,1,8,45,71,28,66,700,33,17.6,1012.4,1.1,0,WSW,1.5
1474,2013,5,1,9,58,81,25,58,700,53,19.9,1011.8,1.3,0,ESE,2.4
1475,2013,5,1,10,38,94,30,50,700,80,21.4,1010.9,-0.6,0,SSE,0.9
1476,2013,5,1,11,38,71,21,42,600,89,21.7,1009.6,0.8,0,W,2
1477,2013,5,1,12,37,50,18,37,600,93,23.3,1008.5,-0.3,0,SSW,2.3
1478,2013,5,1,13,42,72,17,38,500,95,23.7,1007.3,1.9,0,SW,3.7
1479,2013,5,1,14,48,65,16,30,500,118,23.9,1006.6,2.1,0,WSW,3.7
1480,2013,5,1,15,45,80,18,25,500,136,23.4,1006.3,3.3,0,SSW,3
1481,2013,5,1,16,79,112,20,29,600,144,22.4,1006.1,2.5,0,SW,4.1
1482,2013,5,1,17,39,112,20,32,600,136,21.3,1006,3.9,0,SW,3.5
1483,2013,5,1,18,40,128,20,34,600,126,20,1006.4,2.3,0,SSW,2.8
1484,2013,5,1,19,41,114,21,40,600,116,19.3,1006.6,1.3,0,SW,3.1
1485,2013,5,1,20,39,83,21,38,600,106,18.4,1006.6,2.6,0,SSW,2.1
1486,2013,5,1,21,48,111,28,63,700,79,17.9,1007.1,4.1,0,SW,2.4
1487,2013,5,1,22,101,140,37,74,800,68,17.6,1007.1,4.9,0,S,1.5
1488,2013,5,1,23,78,165,37,93,800,45,17.1,1007.1,5.4,0,SSW,2.5
1489,2013,5,2,0,79,171,38,81,800,52,16.6,1007.7,4.6,0,SSW,1.4
1490,2013,5,2,1,61,144,29,52,700,59,15.7,1007.3,4.1,0,WSW,2.3
1491,2013,5,2,2,57,109,24,49,700,54,15.4,1007.2,4.7,0,SSW,2
1492,2013,5,2,3,49,101,25,47,600,51,15.9,1007.2,3.7,0,SW,2
1493,2013,5,2,4,50,94,29,43,600,54,15.6,1007.3,4.9,0,WSW,0.8
1494,2013,5,2,5,52,87,35,48,600,49,14,1008,5.6,0,WSW,0.5
1495,2013,5,2,6,53,91,37,54,700,38,14.4,1008.4,6.5,0,SW,1.3
1496,2013,5,2,7,65,113,39,78,900,17,16.4,1008.6,3.8,0,W,1.1
1497,2013,5,2,8,67,114,48,77,1100,22,17.9,1009,5.1,0,ENE,1.4
1498,2013,5,2,9,73,119,51,71,1100,34,19.4,1008.4,3.1,0,NNW,0.9
1499,2013,5,2,10,88,138,45,85,1300,29,21.2,1007.3,3.8,0,NE,1.4
1500,2013,5,2,11,74,78,42,69,1000,71,22.7,1006.9,3.7,0,S,1.6
1501,2013,5,2,12,58,64,34,39,700,118,23.5,1005.9,4.4,0,SE,2.9
1502,2013,5,2,13,58,73,34,29,700,145,24,1005.2,4.4,0,SE,1.9
1503,2013,5,2,14,89,112,43,38,900,152,24.1,1004.1,4.9,0,SW,1.8
1504,2013,5,2,15,95,117,43,36,1100,162,24.2,1003.2,5.5,0,S,2.2
1505,2013,5,2,16,108,149,50,40,1200,156,23.6,1002.9,6.8,0,ESE,2.1
1506,2013,5,2,17,119,153,69,50,1200,143,22.9,1002.9,6.2,0,SSE,1.7
1507,2013,5,2,18,115,163,82,55,1100,136,21.2,1003.4,5.9,0,ESE,2.8
1508,2013,5,2,19,105,168,74,70,1200,99,20.2,1004.3,6.9,0,ESE,2.2
1509,2013,5,2,20,104,184,71,89,1300,67,19.2,1005.4,6.6,0,SE,2.8
1510,2013,5,2,21,116,194,63,86,1200,60,18.5,1006.1,6,0,SE,2.8
1511,2013,5,2,22,94,159,57,89,1100,43,17.9,1006.7,6.7,0,ENE,1.4
1512,2013,5,2,23,100,157,55,94,1200,31,17,1008.2,6.2,0,ENE,0.7
1513,2013,5,3,0,92,124,49,80,1000,38,16.6,1009,5.8,0,ESE,2.4
1514,2013,5,3,1,68,78,40,46,700,64,15.3,1010.5,5.8,0,ENE,2.4
1515,2013,5,3,2,84,116,40,41,1399,72,14.4,1011,6.7,0,E,2.4
1516,2013,5,3,3,70,102,39,30,NA,NA,13.6,1011,7.4,0,SE,0.6
1517,2013,5,3,4,52,102,23,30,800,NA,13.6,1011.5,7.1,0,NE,1.1
1518,2013,5,3,5,45,36,19,20,600,103,13.4,1012.1,6.7,0,NNE,0.7
1519,2013,5,3,6,53,42,17,31,600,87,14.2,1012.5,6.8,0,NNE,0.7
1520,2013,5,3,7,51,56,19,40,600,80,15.9,1013.1,6.9,0,NW,1.3
1521,2013,5,3,8,50,54,26,41,700,84,17.5,1013.1,6.1,0,NNW,1.6
1522,2013,5,3,9,52,58,25,40,700,92,18.5,1013,6,0,S,0.7
1523,2013,5,3,10,55,63,22,46,700,89,19.5,1013,7.2,0,W,1.6
1524,2013,5,3,11,48,53,23,38,700,106,20.3,1011.9,7,0,SSW,0.9
1525,2013,5,3,12,52,57,23,27,700,123,21.9,1011.5,8.4,0,SW,1.9
1526,2013,5,3,13,70,57,22,31,700,130,22.3,1011.1,7.7,0,S,1.7
1527,2013,5,3,14,69,71,21,38,700,136,22.5,1010.4,7.1,0,S,2.1
1528,2013,5,3,15,66,79,22,38,700,148,22.6,1009.7,6.8,0,S,2.2
1529,2013,5,3,16,69,81,20,39,700,156,21.7,1009.5,7.1,0,WSW,4.2
1530,2013,5,3,17,67,102,20,45,800,155,20.9,1009.9,7.1,0,SW,3.6
1531,2013,5,3,18,62,97,19,46,800,147,19.9,1010.3,7.6,0,SW,4.2
1532,2013,5,3,19,68,106,19,55,800,131,18.9,1010.6,7.9,0,SSW,2.1
1533,2013,5,3,20,66,108,20,55,800,121,18.5,1010.9,8.5,0,SW,2.3
1534,2013,5,3,21,76,111,21,55,800,109,18.2,1010.8,8.5,0,SW,3
1535,2013,5,3,22,82,130,22,70,1000,93,17.9,1011,8.5,0,SW,3.5
1536,2013,5,3,23,92,137,25,60,1100,112,17,1011.2,8.9,0,SSW,2.7
1537,2013,5,4,0,106,149,27,65,1200,91,16.3,1011.2,8.3,0,SW,2.9
1538,2013,5,4,1,112,140,30,67,1100,72,15.4,1010.9,8.4,0,SSW,2.1
1539,2013,5,4,2,111,135,33,60,1000,66,15.3,1011,8.5,0,SSW,1.8
1540,2013,5,4,3,105,134,39,57,900,67,14.3,1011,8.3,0,SSW,1.5
1541,2013,5,4,4,104,134,35,53,900,62,13.6,1011.3,8.4,0,SSW,1
1542,2013,5,4,5,103,129,29,60,800,48,12.9,1012.1,8.8,0,SSW,0.6
1543,2013,5,4,6,111,136,29,55,800,45,14.2,1012.6,9.4,0,SSW,1
1544,2013,5,4,7,114,137,33,66,900,30,16,1012.6,9.2,0,SW,0.7
1545,2013,5,4,8,122,139,46,67,900,37,17.4,1013.3,9.8,0,WNW,1.2
1546,2013,5,4,9,137,159,44,66,1000,50,19.1,1012.7,11.4,0,SSW,2.3
1547,2013,5,4,10,156,170,44,63,1000,67,21.4,1011.9,10.2,0,SSW,3.9
1548,2013,5,4,11,156,167,48,53,900,100,22.4,1011.2,9.9,0,SW,2.7
1549,2013,5,4,12,110,122,31,31,700,134,22.5,1010.8,9.3,0,S,4.4
1550,2013,5,4,13,92,142,31,27,700,146,23.5,1009.5,9.1,0,S,3.1
1551,2013,5,4,14,111,115,28,30,700,150,23.7,1009.2,8.9,0,S,2.2
1552,2013,5,4,15,151,116,25,30,700,155,24.1,1008.6,8.9,0,SW,3.5
1553,2013,5,4,16,88,108,28,31,700,156,23.5,1009.2,8,0,SW,2.8
